episode_id,transition_id,state,action,immediate_reward,delayed_reward,done,next_state,info
2734,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
2735,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
2735,1,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
2736,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
2737,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
2737,1,"(0, 1)",0,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 2)}"
2737,2,"(0, 2)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 3, 'current state': (-1, -1)}"
2738,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
2739,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
2740,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
2740,1,"(0, 1)",0,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 2)}"
2740,2,"(0, 2)",2,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (0, 1)}"
2740,3,"(0, 1)",0,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (0, 2)}"
2740,4,"(0, 2)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 5, 'current state': (-1, -1)}"
2741,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
2742,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
2743,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
2743,1,"(0, 1)",1,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (1, 1)}"
2743,2,"(1, 1)",0,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 2)}"
2743,3,"(1, 2)",2,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (1, 1)}"
2743,4,"(1, 1)",1,0,0,FALSE,"(2, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (2, 1)}"
2743,5,"(2, 1)",2,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 6, 'current state': (2, 0)}"
2743,6,"(2, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 7, 'current state': (-1, -1)}"
2744,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
2745,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
2746,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
2747,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
2748,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
2748,1,"(1, 0)",3,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 0)}"
2748,2,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 3, 'current state': (-1, -1)}"
2749,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
2749,1,"(1, 0)",3,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 0)}"
2749,2,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 3, 'current state': (-1, -1)}"
2750,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
2750,1,"(0, 1)",2,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 0)}"
2750,2,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (0, 1)}"
2750,3,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 4, 'current state': (-1, -1)}"
2751,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
2751,1,"(1, 0)",1,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (2, 0)}"
2751,2,"(2, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 3, 'current state': (-1, -1)}"
2752,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
2753,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
2753,1,"(0, 1)",0,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 2)}"
2753,2,"(0, 2)",2,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (0, 1)}"
2753,3,"(0, 1)",2,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (0, 0)}"
2753,4,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (1, 0)}"
2753,5,"(1, 0)",1,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 6, 'current state': (2, 0)}"
2753,6,"(2, 0)",3,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 7, 'current state': (1, 0)}"
2753,7,"(1, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 8, 'current state': (-1, -1)}"
2754,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
2755,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
2756,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
2757,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
2758,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
2758,1,"(1, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
2759,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
2759,1,"(0, 1)",1,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (1, 1)}"
2759,2,"(1, 1)",0,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 2)}"
2759,3,"(1, 2)",1,0,0,FALSE,"(2, 2)","{'immediate_reward': 5.0, 'total rewards': 5.0, 'total steps': 4, 'current state': (2, 2)}"
2759,4,"(2, 2)",0,0,0,FALSE,"(2, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 5, 'current state': (2, 3)}"
2759,5,"(2, 3)",3,0,0,FALSE,"(1, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 6, 'current state': (1, 3)}"
2759,6,"(1, 3)",1,0,0,FALSE,"(2, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 7, 'current state': (2, 3)}"
2759,7,"(2, 3)",2,0,0,FALSE,"(2, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 8, 'current state': (2, 2)}"
2759,8,"(2, 2)",1,0,0,FALSE,"(3, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 9, 'current state': (3, 2)}"
2759,9,"(3, 2)",0,0,0,FALSE,"(3, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 10, 'current state': (3, 3)}"
2759,10,"(3, 3)",2,0,0,FALSE,"(3, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 11, 'current state': (3, 2)}"
2759,11,"(3, 2)",1,0,0,FALSE,"(4, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 12, 'current state': (4, 2)}"
2759,12,"(4, 2)",0,0,0,FALSE,"(4, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 13, 'current state': (4, 3)}"
2759,13,"(4, 3)",0,0,0,FALSE,"(4, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 14, 'current state': (4, 4)}"
2759,14,"(4, 4)",2,0,0,FALSE,"(4, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 15, 'current state': (4, 3)}"
2759,15,"(4, 3)",2,0,0,FALSE,"(4, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 16, 'current state': (4, 2)}"
2759,16,"(4, 2)",1,0,0,FALSE,"(5, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 17, 'current state': (5, 2)}"
2759,17,"(5, 2)",3,0,0,FALSE,"(4, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 18, 'current state': (4, 2)}"
2759,18,"(4, 2)",3,0,0,FALSE,"(3, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 19, 'current state': (3, 2)}"
2759,19,"(3, 2)",2,0,0,FALSE,"(3, 1)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 20, 'current state': (3, 1)}"
2759,20,"(3, 1)",0,0,0,FALSE,"(3, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 21, 'current state': (3, 2)}"
2759,21,"(3, 2)",0,0,0,FALSE,"(3, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 22, 'current state': (3, 3)}"
2759,22,"(3, 3)",1,0,0,FALSE,"(4, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 23, 'current state': (4, 3)}"
2759,23,"(4, 3)",1,0,0,FALSE,"(5, 3)","{'immediate_reward': -4.0, 'total rewards': 1.0, 'total steps': 24, 'current state': (5, 3)}"
2759,24,"(5, 3)",3,0,0,FALSE,"(4, 3)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 25, 'current state': (4, 3)}"
2759,25,"(4, 3)",0,0,0,FALSE,"(4, 4)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 26, 'current state': (4, 4)}"
2759,26,"(4, 4)",1,0,0,FALSE,"(5, 4)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 27, 'current state': (5, 4)}"
2759,27,"(5, 4)",2,0,0,FALSE,"(5, 3)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 28, 'current state': (5, 3)}"
2759,28,"(5, 3)",3,0,0,FALSE,"(4, 3)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 29, 'current state': (4, 3)}"
2759,29,"(4, 3)",1,0,0,FALSE,"(5, 3)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 30, 'current state': (5, 3)}"
2759,30,"(5, 3)",1,0,0,FALSE,"(6, 3)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 31, 'current state': (6, 3)}"
2759,31,"(6, 3)",1,0,0,FALSE,"(7, 3)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 32, 'current state': (7, 3)}"
2759,32,"(7, 3)",0,0,0,FALSE,"(7, 4)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 33, 'current state': (7, 4)}"
2759,33,"(7, 4)",1,0,0,FALSE,"(8, 4)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 34, 'current state': (8, 4)}"
2759,34,"(8, 4)",0,0,0,FALSE,"(8, 5)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 35, 'current state': (8, 5)}"
2759,35,"(8, 5)",2,0,0,FALSE,"(8, 4)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 36, 'current state': (8, 4)}"
2759,36,"(8, 4)",0,0,0,FALSE,"(8, 5)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 37, 'current state': (8, 5)}"
2759,37,"(8, 5)",1,0,0,FALSE,"(9, 5)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 38, 'current state': (9, 5)}"
2759,38,"(9, 5)",3,0,0,FALSE,"(8, 5)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 39, 'current state': (8, 5)}"
2759,39,"(8, 5)",3,0,0,FALSE,"(7, 5)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 40, 'current state': (7, 5)}"
2759,40,"(7, 5)",2,0,0,FALSE,"(7, 4)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 41, 'current state': (7, 4)}"
2759,41,"(7, 4)",2,0,0,FALSE,"(7, 3)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 42, 'current state': (7, 3)}"
2759,42,"(7, 3)",2,0,0,FALSE,"(7, 2)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 43, 'current state': (7, 2)}"
2759,43,"(7, 2)",0,0,0,FALSE,"(7, 3)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 44, 'current state': (7, 3)}"
2759,44,"(7, 3)",3,0,0,FALSE,"(6, 3)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 45, 'current state': (6, 3)}"
2759,45,"(6, 3)",1,0,0,FALSE,"(7, 3)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 46, 'current state': (7, 3)}"
2759,46,"(7, 3)",0,0,0,FALSE,"(7, 4)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 47, 'current state': (7, 4)}"
2759,47,"(7, 4)",1,0,0,FALSE,"(8, 4)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 48, 'current state': (8, 4)}"
2759,48,"(8, 4)",3,0,0,FALSE,"(7, 4)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 49, 'current state': (7, 4)}"
2759,49,"(7, 4)",3,0,0,FALSE,"(6, 4)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 50, 'current state': (6, 4)}"
2759,50,"(6, 4)",0,0,0,FALSE,"(6, 5)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 51, 'current state': (6, 5)}"
2759,51,"(6, 5)",3,0,0,FALSE,"(5, 5)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 52, 'current state': (5, 5)}"
2759,52,"(5, 5)",0,0,0,FALSE,"(5, 6)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 53, 'current state': (5, 6)}"
2759,53,"(5, 6)",2,0,0,FALSE,"(5, 5)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 54, 'current state': (5, 5)}"
2759,54,"(5, 5)",0,0,0,FALSE,"(5, 6)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 55, 'current state': (5, 6)}"
2759,55,"(5, 6)",1,0,0,FALSE,"(6, 6)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 56, 'current state': (6, 6)}"
2759,56,"(6, 6)",2,0,0,FALSE,"(6, 5)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 57, 'current state': (6, 5)}"
2759,57,"(6, 5)",2,0,0,FALSE,"(6, 4)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 58, 'current state': (6, 4)}"
2759,58,"(6, 4)",0,0,0,FALSE,"(6, 5)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 59, 'current state': (6, 5)}"
2759,59,"(6, 5)",2,0,0,FALSE,"(6, 4)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 60, 'current state': (6, 4)}"
2759,60,"(6, 4)",0,0,0,FALSE,"(6, 5)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 61, 'current state': (6, 5)}"
2759,61,"(6, 5)",3,0,0,FALSE,"(5, 5)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 62, 'current state': (5, 5)}"
2759,62,"(5, 5)",0,0,0,FALSE,"(5, 6)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 63, 'current state': (5, 6)}"
2759,63,"(5, 6)",2,0,0,FALSE,"(5, 5)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 64, 'current state': (5, 5)}"
2759,64,"(5, 5)",1,0,0,FALSE,"(6, 5)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 65, 'current state': (6, 5)}"
2759,65,"(6, 5)",0,0,0,FALSE,"(6, 6)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 66, 'current state': (6, 6)}"
2759,66,"(6, 6)",3,0,0,FALSE,"(5, 6)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 67, 'current state': (5, 6)}"
2759,67,"(5, 6)",0,0,0,FALSE,"(5, 7)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 68, 'current state': (5, 7)}"
2759,68,"(5, 7)",3,0,0,FALSE,"(4, 7)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 69, 'current state': (4, 7)}"
2759,69,"(4, 7)",2,0,0,FALSE,"(4, 6)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 70, 'current state': (4, 6)}"
2759,70,"(4, 6)",3,0,0,FALSE,"(3, 6)","{'immediate_reward': 7.0, 'total rewards': 8.0, 'total steps': 71, 'current state': (3, 6)}"
2759,71,"(3, 6)",3,0,0,FALSE,"(2, 6)","{'immediate_reward': 0.0, 'total rewards': 8.0, 'total steps': 72, 'current state': (2, 6)}"
2759,72,"(2, 6)",3,0,0,FALSE,"(1, 6)","{'immediate_reward': 0.0, 'total rewards': 8.0, 'total steps': 73, 'current state': (1, 6)}"
2759,73,"(1, 6)",3,0,0,FALSE,"(0, 6)","{'immediate_reward': 0.0, 'total rewards': 8.0, 'total steps': 74, 'current state': (0, 6)}"
2759,74,"(0, 6)",0,0,0,FALSE,"(0, 7)","{'immediate_reward': 2.0, 'total rewards': 10.0, 'total steps': 75, 'current state': (0, 7)}"
2759,75,"(0, 7)",2,0,0,FALSE,"(0, 6)","{'immediate_reward': 0.0, 'total rewards': 10.0, 'total steps': 76, 'current state': (0, 6)}"
2759,76,"(0, 6)",1,0,0,FALSE,"(1, 6)","{'immediate_reward': 0.0, 'total rewards': 10.0, 'total steps': 77, 'current state': (1, 6)}"
2759,77,"(1, 6)",3,0,0,FALSE,"(0, 6)","{'immediate_reward': 0.0, 'total rewards': 10.0, 'total steps': 78, 'current state': (0, 6)}"
2759,78,"(0, 6)",1,0,0,FALSE,"(1, 6)","{'immediate_reward': 0.0, 'total rewards': 10.0, 'total steps': 79, 'current state': (1, 6)}"
2759,79,"(1, 6)",2,0,0,FALSE,"(1, 5)","{'immediate_reward': 0.0, 'total rewards': 10.0, 'total steps': 80, 'current state': (1, 5)}"
2759,80,"(1, 5)",0,0,0,FALSE,"(1, 6)","{'immediate_reward': 0.0, 'total rewards': 10.0, 'total steps': 81, 'current state': (1, 6)}"
2759,81,"(1, 6)",2,0,0,FALSE,"(1, 5)","{'immediate_reward': 0.0, 'total rewards': 10.0, 'total steps': 82, 'current state': (1, 5)}"
2759,82,"(1, 5)",3,0,0,FALSE,"(0, 5)","{'immediate_reward': 0.0, 'total rewards': 10.0, 'total steps': 83, 'current state': (0, 5)}"
2759,83,"(0, 5)",2,0,0,FALSE,"(0, 4)","{'immediate_reward': 0.0, 'total rewards': 10.0, 'total steps': 84, 'current state': (0, 4)}"
2759,84,"(0, 4)",2,0,0,FALSE,"(0, 3)","{'immediate_reward': 0.0, 'total rewards': 10.0, 'total steps': 85, 'current state': (0, 3)}"
2759,85,"(0, 3)",0,0,0,FALSE,"(0, 4)","{'immediate_reward': 0.0, 'total rewards': 10.0, 'total steps': 86, 'current state': (0, 4)}"
2759,86,"(0, 4)",0,0,0,FALSE,"(0, 5)","{'immediate_reward': 0.0, 'total rewards': 10.0, 'total steps': 87, 'current state': (0, 5)}"
2759,87,"(0, 5)",1,0,0,FALSE,"(1, 5)","{'immediate_reward': 0.0, 'total rewards': 10.0, 'total steps': 88, 'current state': (1, 5)}"
2759,88,"(1, 5)",3,0,0,FALSE,"(0, 5)","{'immediate_reward': 0.0, 'total rewards': 10.0, 'total steps': 89, 'current state': (0, 5)}"
2759,89,"(0, 5)",0,0,0,FALSE,"(0, 6)","{'immediate_reward': 0.0, 'total rewards': 10.0, 'total steps': 90, 'current state': (0, 6)}"
2759,90,"(0, 6)",3,-9,-9,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 10.0, 'total steps': 91, 'current state': (-1, -1)}"
2760,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
2761,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
2762,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
2763,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
2763,1,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
2764,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
2764,1,"(0, 1)",0,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 2)}"
2764,2,"(0, 2)",1,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 2)}"
2764,3,"(1, 2)",2,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (1, 1)}"
2764,4,"(1, 1)",2,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (1, 0)}"
2764,5,"(1, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 6, 'current state': (-1, -1)}"
2765,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
2765,1,"(1, 0)",1,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (2, 0)}"
2765,2,"(2, 0)",0,0,0,FALSE,"(2, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (2, 1)}"
2765,3,"(2, 1)",1,0,0,FALSE,"(3, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (3, 1)}"
2765,4,"(3, 1)",0,0,0,FALSE,"(3, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (3, 2)}"
2765,5,"(3, 2)",0,0,0,FALSE,"(3, 3)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 6, 'current state': (3, 3)}"
2765,6,"(3, 3)",3,0,0,FALSE,"(2, 3)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 7, 'current state': (2, 3)}"
2765,7,"(2, 3)",1,0,0,FALSE,"(3, 3)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 8, 'current state': (3, 3)}"
2765,8,"(3, 3)",0,0,0,FALSE,"(3, 4)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 9, 'current state': (3, 4)}"
2765,9,"(3, 4)",1,0,0,FALSE,"(4, 4)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 10, 'current state': (4, 4)}"
